Date,Open,High,Low,Close,Adj Close,Volume
7/11/2018,565.700012,565.700012,554.150024,555.700012,555.700012,6111245
7/12/2018,560,567.900024,553.150024,555.200012,555.200012,8443988
7/13/2018,559.349976,562,553,558.599976,558.599976,5579129
7/16/2018,559.700012,559.900024,517.049988,519.25,519.25,11159885
7/17/2018,522,535.700012,513,532.349976,532.349976,10792706
7/18/2018,536,536.950012,501,504.25,504.25,16451209
7/19/2018,508,513.400024,493,498.649994,498.649994,16808651
7/20/2018,499,505.75,495,503.200012,503.200012,7261409
7/23/2018,506,519.5,498.299988,516.900024,516.900024,6878134
7/24/2018,516,529.599976,516,527.400024,527.400024,8398369
7/25/2018,531,538,529,536,536,6782638
7/26/2018,536.950012,539.950012,531.349976,534.849976,534.849976,7481191
7/27/2018,538,553.549988,536.299988,550.200012,550.200012,6462885
7/30/2018,549.450012,558.5,547.349976,553,553,4787707
7/31/2018,551.950012,564.900024,543.549988,563.049988,563.049988,6373966
8/1/2018,562.849976,567.599976,551.299988,555.799988,555.799988,6067992
8/2/2018,552.700012,560.900024,540.599976,554.299988,554.299988,9493099
8/3/2018,556.400024,560,550.650024,554.450012,554.450012,5570690
8/6/2018,559,564.900024,551.25,553.25,553.25,5543881
8/7/2018,557.349976,576.700012,553.650024,573.150024,573.150024,9285854
8/8/2018,578.25,583.75,573.549988,577.5,577.5,9008431
8/9/2018,580,587.700012,575.799988,585.950012,585.950012,5757687
8/10/2018,585.950012,586,572.700012,576.700012,576.700012,5725493
8/13/2018,574.950012,582.150024,566,568.799988,568.799988,7856831
8/14/2018,587,587,562.549988,578.950012,578.950012,24030560
8/16/2018,570,576.700012,563.25,567.549988,567.549988,7907171
8/17/2018,571.950012,585.200012,571.799988,580.150024,580.150024,8743214
8/20/2018,583,601.799988,582.900024,599.400024,599.400024,11662318
8/21/2018,602.25,602.450012,580.549988,582.150024,582.150024,10873707
8/23/2018,584.900024,584.900024,570.150024,571.650024,571.650024,6676830
8/24/2018,570.349976,579.349976,568.25,575.599976,575.599976,6060269
8/27/2018,581.900024,587,579,581.200012,581.200012,5391946
8/28/2018,582.5,593.900024,578.099976,590.349976,590.349976,9021297
8/29/2018,590.299988,601.849976,585.549988,594.200012,594.200012,9885532
8/30/2018,592.299988,610,591.049988,608.349976,608.349976,10283657
8/31/2018,608.200012,614.5,599.099976,600.5,600.5,8633354
9/3/2018,603,609.950012,598,600.75,600.75,5479133
9/4/2018,600.900024,604.5,590.599976,593.049988,593.049988,6099572
9/5/2018,590,597,581.200012,594.400024,594.400024,5791157
9/6/2018,598,607.799988,594.5,600.299988,600.299988,6689716
9/7/2018,602.299988,622,597.049988,619.150024,619.150024,9445836
9/10/2018,619.950012,625,611.25,613.650024,613.650024,6284258
9/11/2018,615.349976,617,588.349976,592.099976,592.099976,8111172
9/12/2018,592.5,607.200012,583.099976,605.549988,605.549988,8566384
9/14/2018,611.599976,620.5,610,615,615,7975559
9/17/2018,610,624.400024,605.549988,616.400024,616.400024,7183891
9/18/2018,618,624.549988,609.299988,612.75,612.75,7828063
9/19/2018,618,630.799988,617.400024,621.200012,621.200012,10134627
9/21/2018,630,647.599976,584.299988,625.150024,625.150024,22977379
9/24/2018,618.900024,626.25,595.650024,607.700012,607.700012,11242914
9/25/2018,609,609,575,601,601,10985624
9/26/2018,605,614.150024,598,608.900024,608.900024,8647720
9/27/2018,611.200012,620.75,607.400024,611.549988,611.549988,8239542
9/28/2018,612,612,575,581.25,581.25,13027007
10/1/2018,580,585.799988,557.5,583.200012,583.200012,6972949
10/3/2018,584,594.400024,576.200012,579.599976,579.599976,7217063
10/4/2018,576.75,587.75,570,582.299988,582.299988,7629840
10/5/2018,580,586,562.299988,568,568,7868967
10/8/2018,567,569.950012,544,559.799988,559.799988,9171048
10/9/2018,560,583.900024,554.549988,572.5,572.5,7734434
10/10/2018,573.150024,587.799988,573.150024,583.650024,583.650024,7153314
10/11/2018,557,564,549.049988,555.150024,555.150024,10401643
10/12/2018,560.799988,578.799988,558.099976,576.5,576.5,5733407
10/15/2018,578.25,579.450012,566.5,570,570,4100183
10/16/2018,571.099976,584,569.599976,572.799988,572.799988,5660568
10/17/2018,578.049988,579.5,552.099976,554.650024,554.650024,5020576
10/19/2018,553,562.599976,545,554.950012,554.950012,7718196
10/22/2018,559,561.200012,541.549988,544.75,544.75,5101951
10/23/2018,540,550,535.150024,545.599976,545.599976,4634688
10/24/2018,552,554.599976,541.400024,550.049988,550.049988,4219617
10/25/2018,544.700012,550.599976,540,545.75,545.75,4467859
10/26/2018,547.599976,561.599976,541.099976,551.549988,551.549988,6099413
