Date,Open,High,Low,Close,Adj Close,Volume
4/16/2018,513,521,511.5,519.400024,517.838501,2687330
4/17/2018,521.900024,521.900024,510.5,512.150024,510.610291,3104869
4/18/2018,514.349976,517.400024,510.649994,512,510.460724,2412444
4/19/2018,515,515,506.350006,509.200012,507.669159,1936774
4/20/2018,509,509,502,505.299988,503.780853,4431085
4/23/2018,505,515.5,505,514.25,512.703979,2424057
4/24/2018,515.900024,523.5,512.5,517.799988,516.243286,3432552
4/25/2018,514.5,521.450012,511.200012,514.049988,512.504578,2112975
4/26/2018,514,522.700012,511.299988,512.599976,511.058899,3304748
4/27/2018,517.5,526.400024,515.25,524.150024,522.574219,3998704
4/30/2018,528,530.950012,525.099976,528.400024,526.811462,1689385
5/2/2018,530,530.75,510.450012,515.200012,513.651123,5805988
5/3/2018,517,539.299988,511.649994,536,534.38855,7457111
5/4/2018,530,533,516.400024,517.950012,516.392822,5429919
5/7/2018,518,520,506.5,513.700012,512.15564,3837196
5/8/2018,514,519.25,508.600006,511.450012,509.912384,2519096
5/9/2018,511.450012,514.799988,505.200012,506.149994,504.628296,2477607
5/10/2018,508,509.25,495.299988,497.200012,495.705231,4218689
5/11/2018,494,496.149994,467.75,472.049988,470.630829,9906203
5/14/2018,473,487.799988,472,473.799988,472.375549,6746471
5/15/2018,474,480,459,468.649994,467.241058,5493167
5/16/2018,466,473,462.5,471.700012,470.281891,4675165
5/17/2018,473,486,468.350006,479.850006,478.407379,5939278
5/18/2018,488.950012,488.950012,462.850006,464.899994,463.502319,8722402
5/21/2018,464.200012,465,440.299988,443.75,442.415924,5809871
5/22/2018,444.850006,456,435,453,451.638092,4466739
5/23/2018,454,461.5,449.450012,452.25,450.89035,4549341
5/24/2018,454.899994,469.700012,451.450012,462.850006,461.458496,6237036
5/25/2018,465.5,469.399994,456,466.450012,465.047668,4971624
5/28/2018,485,504.950012,480,499.700012,498.197723,16007675
5/29/2018,496.600006,509.950012,490.049988,499.5,497.998291,8258927
5/30/2018,494.899994,503.700012,492.350006,494.549988,493.063171,3851368
5/31/2018,494.899994,496,472.899994,480.350006,478.905884,18790216
6/1/2018,485,489.549988,479.100006,484.350006,482.89386,3793797
6/4/2018,486,490.799988,476.799988,478.600006,477.161133,2995860
6/5/2018,476.149994,483.25,470.149994,473.5,472.076477,3076737
6/6/2018,476.899994,492.200012,473.100006,489.850006,488.377319,4126448
6/7/2018,490.649994,493.899994,485.549988,488.75,487.280609,2197858
6/8/2018,487,533.650024,486.25,528.25,526.661865,29224236
6/11/2018,530,544,526.150024,535.700012,534.089478,16452353
6/12/2018,535.700012,544.950012,531.349976,540.450012,538.825195,8140874
6/13/2018,552.200012,560.950012,542.349976,546.299988,544.657593,20167822
6/14/2018,546,562,542,559.25,557.568665,12154425
6/15/2018,562,573.849976,561,571.299988,569.582458,15166730
6/18/2018,572,578.299988,563.900024,570.099976,568.386047,6090932
6/19/2018,570,576.5,558.349976,559.950012,558.266602,6719183
6/20/2018,559,565.700012,553.099976,564.099976,562.404053,4435880
6/21/2018,565,567.450012,552.599976,554.5,552.832947,3243433
6/22/2018,553,581.799988,547.650024,577.25,575.514526,9935404
6/25/2018,576.900024,592,567.950012,571.799988,570.080933,14303449
6/26/2018,571.349976,576.5,565.799988,572.950012,571.227478,4726890
6/27/2018,577,581.700012,568.5,576.900024,575.165649,8539318
6/28/2018,577.75,583.200012,564.200012,567.299988,565.594482,5516028
6/29/2018,569,571.900024,560.150024,564,562.304382,4416940
7/2/2018,566.299988,572.849976,558.5,563.150024,561.45697,4132132
7/3/2018,564.799988,576.799988,560.700012,573.599976,571.875488,5950013
7/4/2018,576,588.849976,573.049988,579.299988,577.558411,9406196
7/5/2018,581,581,564.900024,566.950012,565.245544,3833300
