Date,Open,High,Low,Close,Adj Close,Volume
5/10/2018,702.900024,719,693,713.75,713.75,589720
5/11/2018,711.049988,715.900024,696.049988,698.299988,698.299988,402458
5/14/2018,702,704.549988,688,691.150024,691.150024,226655
5/15/2018,690,699,672.200012,678.900024,678.900024,579274
5/16/2018,674,683,665.049988,667.650024,667.650024,632333
5/17/2018,670.099976,679.700012,665.5,669.700012,669.700012,203078
5/18/2018,669,673.700012,663.049988,665.200012,665.200012,224549
5/21/2018,663,706.700012,647,655.200012,655.200012,297261
5/22/2018,656,670,655.900024,659.950012,659.950012,403662
5/23/2018,664.799988,684,659.299988,679.049988,679.049988,355517
5/24/2018,673.650024,686.849976,671.599976,678.299988,678.299988,75038
5/25/2018,675,688,673.049988,683.849976,683.849976,91418
5/28/2018,681.75,698.349976,679.900024,685.349976,685.349976,824327
5/29/2018,680.400024,702.5,680,695.299988,695.299988,1042346
5/30/2018,694.5,698.799988,685.099976,694.299988,694.299988,209019
5/31/2018,690.349976,698.25,670.549988,689.799988,689.799988,205322
6/1/2018,688.900024,692.650024,673.650024,676,676,250207
6/4/2018,676.200012,680,658.5,660.049988,660.049988,635824
6/5/2018,660.049988,672.799988,660,665,665,189718
6/6/2018,669,686.400024,662,683.099976,683.099976,174179
6/7/2018,689.950012,697,681.099976,692,692,339268
6/8/2018,685.5,696.900024,681.549988,692.349976,692.349976,231427
6/11/2018,688.5,714,688.200012,712.5,712.5,872476
6/12/2018,708.200012,729.900024,708.200012,719.900024,719.900024,678290
6/13/2018,715.700012,729.900024,700,702.25,702.25,584484
6/14/2018,701.950012,701.950012,686,689.900024,689.900024,463811
6/15/2018,685.349976,689.099976,668.099976,671.799988,671.799988,4172714
6/18/2018,676.700012,684.049988,670,671.849976,671.849976,159457
6/19/2018,667,680,667,673.450012,673.450012,382091
6/20/2018,673.450012,686,673.450012,676.200012,676.200012,294569
6/21/2018,676.200012,685.75,675,675.450012,675.450012,192773
6/22/2018,678.799988,692.5,678.799988,685.200012,685.200012,159149
6/25/2018,686,698.900024,677.700012,689.75,689.75,173207
6/26/2018,689.75,694.349976,678.400024,684.700012,684.700012,141038
6/27/2018,681.549988,688.849976,674.5,677.75,677.75,216975
6/28/2018,681.099976,681.099976,658.049988,666.400024,666.400024,255422
6/29/2018,666,685,666,674.349976,674.349976,162407
7/2/2018,675.299988,683.849976,660.849976,669.400024,669.400024,125314
7/3/2018,670.5,674.400024,665.650024,670.25,670.25,84524
7/4/2018,668,672,661.400024,664.049988,664.049988,133985
7/5/2018,670,670.5,663,665.099976,665.099976,134614
7/6/2018,669.799988,670,664.25,668.049988,668.049988,166887
7/9/2018,665,670,660.75,664.849976,664.849976,134065
7/10/2018,669.700012,669.700012,660,661.349976,661.349976,330679
7/11/2018,659.950012,664.049988,659.950012,662.099976,662.099976,294280
7/12/2018,664.25,667.349976,661.400024,664.700012,664.700012,138269
7/13/2018,662,665,659,661.049988,661.049988,98347
7/16/2018,661.099976,661.549988,655,656.200012,656.200012,55711
7/17/2018,655.200012,666,654.5,664.549988,664.549988,56942
7/18/2018,667,668,640,649.200012,649.200012,273188
7/19/2018,650,656.950012,631,633.75,633.75,190097
7/20/2018,632,638,628,633.049988,633.049988,295830
7/23/2018,633.5,657.200012,630,652.75,652.75,128365
7/24/2018,652.5,658.150024,647.400024,654.650024,654.650024,98615
7/25/2018,655.700012,664.799988,651.099976,659.75,659.75,309730
7/26/2018,663,682,658.25,673.200012,673.200012,349706
7/27/2018,684.799988,697.700012,672.650024,694.049988,694.049988,378854
7/30/2018,694.049988,703.549988,684.5,689.349976,689.349976,111734
7/31/2018,683.200012,711.700012,682.549988,686,686,300404
8/1/2018,691.099976,708.25,686.950012,695.349976,695.349976,141857
8/2/2018,691.200012,705,685.549988,695.200012,695.200012,156616
8/3/2018,704,704,686,689.799988,689.799988,86846
8/6/2018,691,697.400024,680.099976,686.599976,686.599976,137689
8/7/2018,695.799988,695.799988,683,686.099976,686.099976,186264
8/8/2018,686.099976,689.049988,673.75,677.200012,677.200012,86449
8/9/2018,684.400024,684.400024,669,673.400024,673.400024,136388
8/10/2018,675,675.950012,644,649.900024,649.900024,357324
8/13/2018,653,661.549988,651,653.700012,653.700012,227848
8/14/2018,655,662,653.75,658.849976,658.849976,40999
8/16/2018,661,663.349976,646.150024,648.549988,648.549988,310896
8/17/2018,653.75,658.700012,652.049988,654.950012,654.950012,151040
8/20/2018,661,674,660.049988,672.549988,672.549988,171665
8/21/2018,672.599976,684,663.599976,670.099976,670.099976,118889
8/23/2018,675.099976,675.099976,667.049988,670.049988,670.049988,77770
8/24/2018,666.599976,673.599976,660.099976,660.849976,660.849976,136148
8/27/2018,665,670,657,660.400024,660.400024,105281
8/28/2018,660,663.400024,654,658.25,658.25,164292
8/29/2018,660,673.5,658.25,669.299988,669.299988,215118
8/30/2018,672.849976,674.799988,650.549988,664.200012,664.200012,325212
8/31/2018,664.150024,678,659.200012,672.400024,672.400024,121399
9/3/2018,668.599976,675,665,666.950012,666.950012,88542
9/4/2018,671.400024,675,663.049988,664.849976,664.849976,82766
9/5/2018,660.049988,672.450012,660.049988,669.400024,669.400024,169872
9/6/2018,669.400024,681.900024,666.450012,679.049988,679.049988,139910
9/7/2018,680.5,685,671.099976,676.099976,676.099976,1353205
9/10/2018,671.200012,686.849976,671.200012,676,676,125634
9/11/2018,674.049988,682,671.400024,676.599976,676.599976,391766
9/11/2018,674.049988,682,671.400024,676.599976,676.599976,391766
9/12/2018,673.400024,675.849976,663,673.299988,673.299988,232965
9/14/2018,671.25,678,666.299988,670.049988,670.049988,717060
9/17/2018,664.650024,668.599976,633,642.650024,642.650024,1979234
9/18/2018,642,642,619.900024,623,623,350633
9/19/2018,623.349976,635,610,612.450012,612.450012,208275
9/21/2018,616,629.700012,589.5,613.349976,613.349976,1139496
9/24/2018,610,610,582,586.900024,586.900024,287803
9/25/2018,575,582,555,566.049988,566.049988,367015
9/26/2018,574.950012,590,571.349976,577.25,577.25,141456
9/27/2018,581.549988,581.549988,546,551.799988,551.799988,615329
9/28/2018,560,560,508,511.600006,511.600006,527415
10/1/2018,512,533,485,521.349976,521.349976,568704
10/3/2018,525,554.5,521.349976,542.049988,542.049988,1232831
10/4/2018,542.299988,584,535,565.400024,565.400024,1801469
10/5/2018,567.599976,580.700012,540.049988,558.299988,558.299988,874787
10/8/2018,565,566.5,533.099976,549.450012,549.450012,237685
10/9/2018,553.849976,564.400024,540.049988,540.299988,540.299988,205413
10/10/2018,540,595,535.950012,561.049988,561.049988,152186
10/11/2018,560,560,532,540.849976,540.849976,223216
10/12/2018,550,554.799988,540.5,552.5,552.5,213930
10/16/2018,542.200012,549.549988,538.700012,546.599976,546.599976,505786
10/17/2018,551,567,549,559.950012,559.950012,379784
10/19/2018,558,581.849976,555.25,564.150024,564.150024,1287121
10/22/2018,574,578,553.049988,557.849976,557.849976,1008814
10/23/2018,547.200012,586.049988,545.099976,579.450012,579.450012,719595
10/24/2018,586,599.799988,558.25,563.75,563.75,226896
10/25/2018,563.549988,569,556.849976,563.400024,563.400024,112717
10/26/2018,563.049988,578,552,570.400024,570.400024,587007
10/29/2018,568.049988,585,566.049988,578.900024,578.900024,398793
10/30/2018,580,580,556.150024,558.900024,558.900024,158937
10/31/2018,558.5,567,547.049988,560.400024,560.400024,96124
11/1/2018,558,569,557.5,563.799988,563.799988,109226
11/2/2018,561.200012,571.950012,560.25,563.299988,563.299988,151367
11/5/2018,558,580,558,577.900024,577.900024,140781
11/6/2018,573.599976,590.900024,573.599976,579.650024,579.650024,259120
11/7/2018,589,589,575.75,577.75,577.75,34093
11/9/2018,580,588.799988,571.099976,574.849976,574.849976,531454
11/12/2018,572,582.75,570.450012,575.049988,575.049988,359942
11/13/2018,571.299988,575.650024,560.849976,572.150024,572.150024,110885
11/14/2018,576,585,572.049988,583,583,431328
11/15/2018,584,584,576.549988,579.049988,579.049988,156975
11/16/2018,581.900024,581.900024,567,577.299988,577.299988,64388
11/19/2018,583.900024,583.900024,566.099976,568.75,568.75,438124
11/20/2018,572,572,562,565.549988,565.549988,282576
11/21/2018,566.049988,570.25,558.099976,560.200012,560.200012,215124
11/22/2018,560,579.5,560,572.700012,572.700012,588100
11/26/2018,566.349976,574.950012,560.099976,568.200012,568.200012,53829
11/27/2018,567,574,563.25,570.5,570.5,52652
11/28/2018,568,584,566,568.950012,568.950012,120739
11/29/2018,572.5,574.5,565,571.650024,571.650024,150064
11/30/2018,571.650024,577.700012,569.099976,571.400024,571.400024,40722
12/3/2018,565.200012,572,562,569.349976,569.349976,63727
12/4/2018,569,578,565.150024,569.849976,569.849976,288155
12/5/2018,565,575,565,572.799988,572.799988,85850
12/6/2018,573,578,563,567.799988,567.799988,76272
12/7/2018,568,571.900024,559.349976,562.549988,562.549988,103784
12/10/2018,558,570,555,562.450012,562.450012,114905
12/11/2018,556.150024,565.950012,556.150024,562.650024,562.650024,104981
12/12/2018,567.75,572,562.799988,570.25,570.25,72595
12/13/2018,574.950012,575,562.25,571,571,151320
12/14/2018,571,574.799988,550.5,567,567,98357
12/17/2018,567,594,567,589.799988,589.799988,230206
12/18/2018,598,607.150024,576.349976,587.599976,587.599976,413782
12/19/2018,590.950012,590.950012,577.650024,583.049988,583.049988,155299
12/20/2018,580.599976,596,575.650024,592.450012,592.450012,134271
12/21/2018,593.150024,605.549988,577.299988,597.5,597.5,2025095
12/24/2018,584.900024,589.599976,576.549988,579.450012,579.450012,144403
12/26/2018,576,584,570.150024,574.849976,574.849976,81515
12/27/2018,544,605,540.349976,590.599976,590.599976,926443
12/28/2018,600,605,587.25,598.799988,598.799988,519520
12/31/2018,595,605.799988,595,597.849976,597.849976,169943
1/1/2019,595.25,601.799988,592.200012,598.849976,598.849976,40902
1/2/2019,593.400024,604,593.400024,601.700012,601.700012,115282
1/3/2019,598.400024,603,590,600.049988,600.049988,415471
1/4/2019,603,615,600,602.849976,602.849976,119061
1/7/2019,602.849976,608.849976,597.700012,602.450012,602.450012,316222
1/8/2019,600,626.900024,600,612.5,612.5,214725
1/9/2019,615,649.75,615,642.950012,642.950012,304725
1/10/2019,642.099976,648.400024,631,634.75,634.75,165683
1/11/2019,635,643,630,638.5,638.5,171998
1/14/2019,633,636.650024,618.25,620.099976,620.099976,366016
1/15/2019,624,631.150024,620,623.900024,623.900024,68669
1/16/2019,622.5,630.299988,618,621.400024,621.400024,440003
1/17/2019,621.5,633.549988,618,623.349976,623.349976,377003
1/18/2019,627,629.5,615,620.200012,620.200012,107504
1/21/2019,625,644.700012,612.5,617.650024,617.650024,427431
1/22/2019,620,629.799988,611.700012,619.900024,619.900024,95583
1/23/2019,623,628.900024,612.200012,620,620,159259
1/24/2019,620,629.400024,615.099976,618.25,618.25,129335
1/25/2019,627.450012,633,615.650024,619.599976,619.599976,222746
1/28/2019,621,624.450012,595.25,599.25,599.25,285382
1/29/2019,600.099976,617.950012,595.700012,606.099976,606.099976,302014
1/30/2019,607,616.400024,596,599.950012,599.950012,260752
1/31/2019,600.5,607.75,593.700012,595,595,780410
2/1/2019,600,604,588.099976,590.950012,590.950012,546770
2/4/2019,594,599,571.099976,589.75,589.75,146249
2/5/2019,589.75,594,582,584,584,53619
2/6/2019,585,590,575,579.400024,579.400024,690808
2/7/2019,580,584.400024,575.049988,577.25,577.25,570245
2/8/2019,577.25,583.950012,575,577.549988,577.549988,130409
2/11/2019,576,579.099976,561.049988,566.849976,566.849976,339881
2/12/2019,569.849976,585.650024,562.099976,574.700012,574.700012,288095
2/14/2019,569.900024,574.5,564.900024,568.549988,568.549988,24238
