Date,Open,High,Low,Close,Adj Close,Volume
7/3/2018,63.049999,64.949997,63,64.449997,64.449997,806459
7/4/2018,64.5,66.699997,63.650002,66.400002,66.400002,868737
7/5/2018,66.400002,68.099998,65.599998,67.75,67.75,1026435
7/6/2018,66.75,67.400002,65.25,66.599998,66.599998,853022
7/9/2018,67.199997,68.699997,67,68.099998,68.099998,530308
7/10/2018,68.349998,68.699997,67.400002,67.900002,67.900002,542095
7/11/2018,67.75,70.400002,67,69.300003,69.300003,1333676
7/12/2018,69.300003,70.300003,66.800003,67.849998,67.849998,661083
7/13/2018,67.849998,68.5,66.050003,66.400002,66.400002,396902
7/16/2018,66.300003,66.449997,63.400002,63.599998,63.599998,855622
7/17/2018,63.900002,65,62.900002,64.349998,64.349998,1106316
7/18/2018,64.5,65.400002,62.900002,63.200001,63.200001,1054543
7/19/2018,63.400002,63.900002,62.200001,63.25,63.25,655775
7/20/2018,63.25,63.900002,61.75,61.849998,61.849998,846317
7/23/2018,62,63.900002,61.75,63.5,63.5,686970
7/24/2018,63.5,65.449997,63.5,64.949997,64.949997,661941
7/25/2018,65.400002,65.75,63.549999,64.150002,64.150002,627889
7/26/2018,64.199997,65.699997,63.599998,63.900002,63.900002,849090
7/27/2018,64.099998,68.849998,64.099998,66.75,66.75,5215948
7/30/2018,66.300003,66.849998,65.150002,65.699997,65.699997,1025897
7/31/2018,65.699997,66.449997,65.050003,65.900002,65.900002,839543
8/1/2018,66,66.5,65.150002,65.550003,65.550003,578178
8/2/2018,65.550003,66.050003,64.599998,65.400002,65.400002,520770
8/3/2018,65.699997,66.199997,65.150002,65.5,65.5,781540
8/6/2018,66.099998,68.449997,65.699997,68,68,2400926
8/7/2018,69,69.599998,66.599998,67.449997,67.449997,893091
8/8/2018,67.699997,68.800003,66.300003,67.599998,67.599998,790159
8/9/2018,67.75,68.849998,66.949997,68.099998,68.099998,904104
8/10/2018,68.25,68.449997,66.150002,68.050003,68.050003,804162
8/13/2018,67.800003,67.800003,66.5,66.949997,66.949997,514882
8/14/2018,67,69.25,66.800003,68.949997,68.949997,785673
8/16/2018,68.5,71.5,67.75,68.449997,68.449997,4336801
8/17/2018,68.699997,68.800003,66.949997,67.449997,67.449997,789985
8/20/2018,67.5,68.800003,67.199997,67.699997,67.699997,757303
8/21/2018,68.199997,68.400002,66.5,67.75,67.75,701504
8/23/2018,68,68.150002,66.449997,67.349998,67.349998,629130
8/24/2018,67.300003,68.900002,66.900002,68,68,679415
8/27/2018,68,69.099998,67.599998,68.300003,68.300003,949733
8/28/2018,68.75,69.25,67.25,68.650002,68.650002,2594208
8/29/2018,69,70.5,68.099998,68.449997,68.449997,3277466
8/30/2018,68.800003,71.150002,68.550003,70.400002,70.400002,3028281
8/31/2018,70.900002,73.349998,70.550003,72.900002,72.900002,2944814
9/3/2018,72.900002,74.5,71.25,71.5,71.5,1481902
9/4/2018,71.5,72,68.849998,69.400002,69.400002,788297
9/5/2018,68.099998,69.5,66.5,68.099998,68.099998,1366128
9/6/2018,68.099998,69.849998,67.150002,69.449997,69.449997,685859
9/7/2018,69.849998,71,68.5,70.300003,70.300003,611782
9/10/2018,69.800003,70.5,67.650002,68.150002,68.150002,761568
9/11/2018,68.050003,69,65.699997,66.199997,66.199997,769251
9/12/2018,66.449997,67.199997,64.699997,66.400002,66.400002,723136
9/14/2018,67.400002,69.699997,67.050003,69.150002,69.150002,3851659
9/17/2018,68.900002,69.800003,68.199997,69.599998,69.599998,1025192
9/18/2018,69.599998,70.75,68.650002,69.449997,69.449997,729541
9/19/2018,69.449997,70.150002,66.699997,67.599998,67.599998,580019
9/21/2018,67.800003,68.300003,62,63.650002,63.650002,2311018
9/24/2018,64.150002,65.449997,62.549999,64.449997,64.449997,1013765
9/25/2018,64.150002,66.199997,63.299999,64.75,64.75,975908
9/26/2018,65.199997,65.900002,62.5,62.900002,62.900002,2865975
9/27/2018,62.599998,63.650002,62.049999,62.950001,62.950001,1309897
9/28/2018,63,63.549999,59.75,61.25,61.25,1894044
10/1/2018,61.25,62.599998,59.099998,60.549999,60.549999,1277076
10/3/2018,60.299999,63.700001,60.049999,63.200001,63.200001,1042021
10/4/2018,61.700001,63.400002,61.5,63.099998,63.099998,697956
10/5/2018,63,63.5,59.299999,60.049999,60.049999,787128
10/8/2018,60,61.349998,56.099998,58.650002,58.650002,1576423
10/9/2018,59,59.75,56.299999,58.849998,58.849998,1420608
10/10/2018,59.25,61.5,58.700001,61.25,61.25,560630
10/11/2018,58.799999,60.200001,58.099998,59.25,59.25,612378
10/12/2018,59.950001,64.699997,59.950001,63.400002,63.400002,1282696
10/15/2018,64,64.699997,62.150002,64.199997,64.199997,550366
10/16/2018,64.099998,66,63.849998,65,65,3202499
10/17/2018,66,66.150002,62.5,64.349998,64.349998,805314
10/19/2018,63.849998,65.849998,63,65.050003,65.050003,882632
10/22/2018,65.800003,65.800003,63.700001,64.650002,64.650002,613693
10/23/2018,64.400002,65.199997,61.849998,63.549999,63.549999,708910
10/24/2018,64.550003,64.75,63.299999,64,64,633060
10/25/2018,63,63.799999,62.299999,63.049999,63.049999,289668
